predict_flag,true_flag,predicted_flag
['ac0bba87c258a1de04fc712ec5ca6f15904ea7f4'],-1.0,0.0
['1d2f6514e86f9ce3e86abf954a3c0f0c1b32fff1'],-1.0,1.0
['04351dda165e076a35c6d05185bd7b16c7c895fe'],-1.0,
['8051e124901e40520c69a99e9b312e8994c42fa7'],0.0,0.0
"['00884581ffabed74ce9ea3ee9f99a7d34cfffd56', '0eeee742870b66542b14e904d14fb2776f739976']",-1.0,0.0
['44138bd11dc482a1ddeefb50c9b38fc1f5387bcf'],0.0,0.0
['231e3e0b85e1bedac597957ec39b15f1f2e4ae83'],-1.0,0.0
['26d6e112de9ed44ecfb1178493e7ef74b6e21f97'],-1.0,0.0
['eaa5bca140dade7b3a4a576bd16cad79820ae5ef'],-1.0,0.0
['aa25ac020090d077b6f3b8a5321181e9dd561b77'],-1.0,0.0
['b4fdb4c86bd7a1b69c45d212143417b462d18d28'],-1.0,0.0
['3ac4611093f57745db4a6c73db61ee259bd6e070'],-1.0,0.0
['b47df3e1f16edf04f69067440e4c24f09dd02619'],-1.0,
"['58680f38c3642c9c495bdf2809c370c5f647e1f3', 'faae84bf0ecd6a0fcc27aa632a69844169094352']",1.0,0.0
['46b32478d2c7baf82009ed06b9cf3af9f2d34bf8'],-1.0,0.0
['e2278fd9e85da10d9daafba3cd1b6b2a4559da22'],-1.0,0.0
['5687e9bc761c9c6e97ccb15d763f0b2b470e2404'],0.0,0.0
['33007e75dedafe834c389212e95c8a4e8f454bad'],-1.0,0.0
['c4a06d32a52fcba5a123319f728fe990aa4f2291'],-1.0,0.0
['f1a94adbbebe0fd4bf3363e40e5699d031f69714'],-1.0,0.0
['4f34afbc1d80ac5c759c1beccdc5bb09b57d557e'],-1.0,0.0
['25f7391d1af189a16bdf789f308a7e87cdfb6b60'],-1.0,0.0
['c556e673c7beb42213697d4d8c227374408466d3'],-1.0,0.0
['b26a88095f125a9b215c6dc13f2ccb36960bb3ba'],-1.0,0.0
['7ae1e405064963f711ed20e89bdcd0a24ba6283a'],-1.0,1.0
['abb698c65787e52379fdc60a223f58820619c06e'],1.0,1.0
['8e89e0731228452745af3678556dbceb0d08af0b'],-1.0,0.0
['bff7f5881727f9b1733f4920aab69bcb7ceceff3'],-1.0,0.0
['0946c58797245426a6ff0f447b17d8c19f84baba'],1.0,0.0
['9e0d53b0cc2d8bdfffb5a4acda589b1bf7a6e4a9'],-1.0,
"['44b0a98563430e0c9fc125b45afdbcdbe16bc71d', '99965a70a7de514137a36035cccad9299435e02a']",1.0,0.0
['47d22e994aedbbcadda46309b86c863b16ae6cc9'],-1.0,0.0
"['08db95e9c6d29fc36b9841dc4b7c813bcb443874', '51e56f32da26b312b9a2af64a455ba34d3eace26']",0.0,1.0
['f36b3f22984eed589a5d7e6bd3656f6276d040a9'],1.0,0.0
['24f6207709213d1c91665ff4c0e54cfab5103c86'],1.0,0.0
['c7336ee2d4381f6d55d617cc74f944175d770723'],1.0,0.0
['6949ac28ad9104a610b21ce8893a7045be29bb6b'],1.0,0.0
['86db7d6f5266e6f3aa95ef12d2573a386721deb3'],1.0,0.0
['20be9f168cd680e4540bedaaff5106d643dcb263'],1.0,1.0
['7facc5a291e38efe7f5e771d849b509eabc38b7d'],1.0,0.0
['7d115774bbccd6cf19d2271cd4df4633850279d2'],1.0,0.0
['e8785c014c621fe72e79c9c647ecae759f757c1c'],1.0,
['fc8187d485894ad2109a0512e7ad947c06cfd024'],0.0,0.0
['c6bb86f721c9ffd658cb4593d358e327ab530e6c'],-1.0,1.0
['5d5832b082103dfc951395a14aac4885c2d137cc'],-1.0,0.0
['b2f34df626ad6edb11f8e0bec4947f6be65e452b'],-1.0,0.0
['814e29360b4581b0961eb82418a329a98c7b5f57'],-1.0,0.0
['6dfe4eb3f0e5d3fcf33e2330d30a9c937bd449f9'],-1.0,1.0
['e8b2db16dcd7c76ee82d4161874aa824a41315ff'],-1.0,1.0
['c3f1513244c6960d9474ce0b1d1b1f8b17629875'],1.0,
['420b3634b06eabb334d10ce7e8ddd780ce8b1e12'],-1.0,0.0
['a98b402ef672d4ea9b4aecccb46003ca1c922016'],-1.0,0.0
['225d51035542a9f12d6b6445659803c94c3ebb53'],-1.0,
['e613737b80affa87e468c1f68c465651a4369b1a'],0.0,0.0
['9da5a424d28873b595d6f62d37f2d0cf0c7b05df'],1.0,1.0
['7fa94848a85117d07447c09d0d0a7d72a878e4e8'],1.0,0.0
['43f815ade2744d7a4b8be701e5e5d48b1b7b9631'],-1.0,0.0
['0e85fc6e4899cb1235317ed864c764a7c8a3e808'],-1.0,0.0
['bd2608c106f871f4631319cb72875a23ae7cd9ad'],-1.0,1.0
['aa39e74df83665f4c6c97bfa21875e2de9a13a12'],-1.0,0.0
['54558ee556372bf6527bd11fc74de58cb79f38d1'],-1.0,1.0
['c0c757dea08de4e91f8d17eb85b8f59076aff98b'],-1.0,0.0
['5d55442231445469ab4882c26652fabcd7d8352e'],-1.0,0.0
['8c1d70cfb559a78c4f2d0a39c2b39eb65cb8898a'],-1.0,0.0
['efe1df2de81110de1da018225168ad3aa1fccc72'],-1.0,0.0
['4a36d1214c2538782e83ea9903c52b3fcdda4b28'],-1.0,
['06ad5cc055d256237afc62d7831ce99fd99d465c'],-1.0,1.0
['2c98ce7cd4ae5ac490bbaeb1f1126fdede119e65'],1.0,
"['539ba760e7a7049edcc748ce531568bb1a9bcbb8', 'de893349a34967d7dde7ac6d1ad84e7621054b60']",-1.0,0.0
['41d3d928027703140c84db0fbb6e946f3aea4a8f'],1.0,1.0
['0e09ac6dfc635fbf7d4e50827ce853f01dfca644'],0.0,1.0
"['9b1a57f1f3cc85de7877196195969d8a2bee6bef', 'cbeb6a63e59ed6974262a7f5db6be9cc75d8ac73']",-1.0,0.0
['98bbf9708a47d7e6fee854ff14c1e525e4f2f694'],-1.0,0.0
['01c9e7ea88cc697534f450533dc68c2a87316e51'],1.0,0.0
['f5c81f79ded15fe3280d1ca7ee135a70882a6ba6'],1.0,0.0
['01fc2b61dc95d635991b4ac907f87c4be4aedc6a'],1.0,0.0
['3f6bc3f664654a3e13407625f2c407cccb07f432'],-1.0,0.0
['807f3e76dbfac7ce04f9c64b872066bc9d105c19'],1.0,0.0
['85dd9aa4ec47830e1fe04fcec85747a0c4142531'],1.0,0.0
['69f8112280e329bc1057645c786b947013a8a720'],-1.0,0.0
['4f19a0cf69d61b3731888d7c5800296ce801e866'],-1.0,0.0
['cbdc9f1153e665fe0e62a11ed7c244adb83ecbd9'],0.0,
['e993e41a220a21693ab80a4ec9b7c9f637b230d2'],1.0,0.0
['e46d7c1787ee2435ec3db0d576456d5bbabb8922'],1.0,0.0
['ec68ffaec5160868a6f1b8eb050f8846065b7096'],1.0,1.0
['5036666e9457ab374249553e09c8268026b2b061'],1.0,
"['774c2a38aefd05032082bb5f2fb653184330bcbc', 'e3c9856fe9a8e3d0b83324c39508bdbb81afc745']",1.0,1.0
['653873b4449349985fe26ca29c9d9027a7bcf506'],1.0,0.0
"['a00aca9fea10e29e1899f9965e60b6b46983ab01', 'b4e7082e3c6ffa98e8a8034eaae15fe22b160cd6']",-1.0,0.0
"['2f35157bc7d9702a88696f32457d5b56fa8ac235', '421e9bbebefc489a5ebc6da161cd3f7620636e81']",1.0,0.0
['e4e12189986bebef8eaac1f1268e14c6d78341c6'],-1.0,0.0
['58bdca21a5332203404626aada80b51c1d84b898'],-1.0,1.0
['6fbe2caaaccd23c00369073667a674f861209fb9'],-1.0,1.0
['0b32fd152d9968205924f1ce45c0f0074f79bad6'],-1.0,1.0
['c27dc690ed03b36e88a8bc197fcbc728dd18f3fd'],-1.0,1.0
['6cb852538a20835d53ae67b803fee68df2d78668'],-1.0,0.0
['81daef12050d1a6d05d75978702a087866fc2c44'],-1.0,1.0
['09a5e5b76873eb2aa0a58cb08ebd309b1bd5a0e4'],-1.0,1.0
['2d0b6be4eb076aacc3a4e9470cd39cc0e94de90f'],1.0,1.0
['eab23af8c5ca7c503af63c05610b5db66d31fae4'],-1.0,1.0
['e89c5eb315beb4914b326d9a249aaac8ff0ec540'],-1.0,1.0
['8c9e3f024e872610a349216b72efc881703053c3'],-1.0,1.0
['df10f7c1a2f0c03a0853e3c34c692a33b10a1973'],-1.0,
['4678cee9b1c835c56bc73a303bf880a300ef6cde'],1.0,1.0
['dd95450a3b3fb8ceaba085bf176a9275190e7b84'],-1.0,0.0
['c57445c5f3365cb6bba8be4254aceb525711d9dd'],-1.0,0.0
['3843614de1692befb622db0707ecc2abc7f00745'],1.0,0.0
['2814828bc94b4f2ef777c981974b3f5caf53f310'],0.0,0.0
['2222f6df58385828922014e31965ba485befa5fd'],1.0,0.0
['dcf0fdb9e2e6a532d4825e57fd72abe79a48f2de'],-1.0,0.0
['9af44b1b429d5ea53cc7425f16af7cd7eed6376b'],1.0,
['5fee2896abc070c11c47509a057ea338b33c0405'],0.0,0.0
['9ab049abc0573bd2897926cbb2acaa12d2ce9485'],1.0,0.0
['d1fd2113180c25454e0e9ec42762082e28b37c2f'],1.0,1.0
['0534c180de6bf6a14c1987fbaea7b709c63efa39'],0.0,1.0
['fe93894ee2ac78e7eb092ded8b4959a66dfc7eca'],1.0,
"['57b3183a7b5cda7e15da54832ee4510b77bfab31', '5cad5d91224edcb29b62b1469ce8e2f2c85942c2']",0.0,0.0
"['77b5b470d8dc3d423e2dfa4dc8d76ae649bb7968', 'fbf210ff3f9ed0b9378caf0863e14f36e2371c94']",0.0,1.0
['29e5a77cbf1a769a657266bad89678f815f23fce'],1.0,0.0
['de2277b15a4460660c4b8d4d9efa2bee7c2239f4'],-1.0,0.0
['21248790d93c3bcbbb27cdcd541a0f4c2d54d89e'],-1.0,0.0
['8e6a73896a5d9f2c348500be45bfc24d6230992c'],-1.0,0.0
['5329bab9c2928d5b38aee901d16458685d3171f3'],-1.0,0.0
['2cb5a2a994890df954a3af2cc990b2fdcae5788f'],-1.0,0.0
['28fef4483ef6511367ed74150b9568327c7b330a'],-1.0,0.0
['595b35803f5b76eb162ce35a6425b5220e3aab8a'],-1.0,
"['4f04b76fd5edd024a3cb05e32a64120109a42647', '66e617b9f0fe68ff5a817143d475443abfdfb4c8']",0.0,0.0
"['0d034bed34440b8c21d0920bd7e18f6df1a9c4b8', 'aba7d53059771b4a59f80513e3e9e509988efbd7']",0.0,0.0
['59cdf0ccbaa243f01f2d451d425a791f96d32a95'],-1.0,0.0
['0aa751af7ab369517f09972691971b5c0d253510'],-1.0,1.0
['5d1a99cfc3a306fc23d4cf63dcd63862413bfe79'],0.0,0.0
['7e84ea27035a6a7152eb43a75a970fd0066e0b1d'],0.0,
['e3b14d04a83c0cdc296e0767289ae5f24f6c31fa'],0.0,0.0
['59ef31da0670142a76e541539865a027eb2c4267'],-1.0,0.0
['772d50f56d648341132110a36642ab47667ece8b'],0.0,0.0
['f207758ef6314378d30a2f82728cf1183bdfecbb'],-1.0,0.0
['d933fef93fd315e0c52e54ecf9d28483ecc377bd'],1.0,0.0
['8a0861f804f58d6affbc127f006d8118883b3e6a'],1.0,0.0
['5e2f03e1395c5a54f92c1b9f47d5b83bdc3cc3b2'],-1.0,0.0
['5cc09044a077229273a0c3bff2dd3b45ef6262b1'],-1.0,
['96facaf2c721e3a30444fe9012275cf81811b283'],-1.0,0.0
['129bd92158e5acf53f55a36f5d22f96f42d5021f'],0.0,
['49fd285f3852a43c452a9b745265a1fb02d48018'],1.0,0.0
['f3f76bcfed82270817ace16386d9d41d8f4926d4'],-1.0,0.0
['84edc400444c094813026d73b11bb4bfdda71c48'],-1.0,
"['51d40aa08759a46ab5fe2b353d442b606cd30aa0', 'a487271dca533fe4e1208b5aac506003fa9e8ea0']",0.0,0.0
['8d350eae15a918e338129de75cc3becb8f6bde4b'],-1.0,0.0
['8d91e53fa97a756ddff2be8e43f9c76d87dfb628'],-1.0,0.0
"['14bc625c2ce7602f861bff21fff992d8f2f36f87', '5850591d14fcf97f9293e05d176f8263e2e7be1a']",-1.0,0.0
['de5d08a786a8202ff68034b13b4d8a44bb27af88'],1.0,0.0
"['1513d2bd6420da60855ff2811ca0e767d228ca30', '8bdd96b273780971cfe5a8cb122f82f6fc1c5d0c']",1.0,0.0
"['384a98409ddbcfd0fd148ae3aaf9d481e6c76620', 'f9619e4bf984a4a63139051159202dbc62a70608']",-1.0,0.0
['53532fb5340d06340b483bac3204ec0c2e5151c1'],0.0,0.0
['ba2582fff68ea1843d597643edcad0b2dc484565'],-1.0,1.0
['ffa980c3f48c3576e7812b7c1a69fb728dc43050'],0.0,0.0
"['bcd89b53e74725520f1e26b9771d84fde48e644d', 'c941f5d87c76502d03d6d6a9023f4f02eb79ccdf']",-1.0,0.0
['2366b39752fe8a4c2a2443cfd2b620c19077b8aa'],-1.0,0.0
['52d5f3edafef3873ce362220d6a11524f81b445d'],-1.0,0.0
['faee9ecebd6c3936f40004e48539784e758be016'],-1.0,0.0
['048f3abc02119a9129afec4a921f8cdde71928ea'],-1.0,0.0
['3a4f269a1457afed54897279911bd31539e5ed29'],-1.0,0.0
['4943912715ce8e44e0b7d15ef81691d249a0c64a'],-1.0,
"['5839504ac090e6e969460bf0b49afd746c34b06e', 'ef1d283e48e7bc01ece9b6c7503ef94aa6124971']",1.0,1.0
['1bd73b8fa626a0ebc5e490f9df08a8fed7bc2141'],1.0,0.0
['9c5ff8c49848a57f37cd368b5e4fa9e6b62d073d'],0.0,0.0
['045c74bce7f52d2d77b3f88c5bfc506be0d59621'],0.0,0.0
"['0633a9cff4a161a7fbf9cca0897cd3a08565359b', '99ac033d56538c19611ac259b04e9612464ed293']",0.0,1.0
['250b6c0f3552f7f4bac4a9480c45f8d05f7c6e64'],0.0,0.0
"['63dacd1ce4f82e082fb101f4526cacf2297a67da', 'c6369000c12a3950e0c02879175d16eb0e5239e3']",1.0,1.0
['d757b47c86c73875e048dd6f640857eaa0484007'],-1.0,0.0
"['925b2d70817af9d6422ef5cdc975a1422249e859', 'c85aef796bc4f2776bbf7e29dcb70e87f1c10cc6']",-1.0,0.0
['e265fb85b4e30b11d7d3b5ab3373dec3ad3630c9'],0.0,0.0
['45eea8a54b3774f77bbec131a34d5a791de70ac8'],1.0,0.0
['70d7805f4152c77d55d775a3f766096575bab7ec'],0.0,0.0
['b2252ba6513d37327039e6ee2c064347b7b0f291'],-1.0,1.0
['1523b61c62cf261f791aa5e19b14af6a40060463'],0.0,0.0
['7fd9f2a8c46594ef6697e777abe5d97e67b5b2ea'],0.0,0.0
['ab3f2d27f9a15262197743bf1a81ef3f2b6d241a'],1.0,0.0
"['2168ceb163d01c5dbb12e353750015cdc76ce748', 'b98c79444833d2d7461308832be5cc9de0d7e43a']",-1.0,0.0
['55b2bf1733eb0a9dd91b44db93d59092cfcb84cc'],-1.0,0.0
['1f9a9acc1e92d23f37a4e04fd60fc9135e6d2542'],-1.0,0.0
['0ed6c64885f7ed7f5c17a1e5a86fdd45e1a92f8b'],-1.0,0.0
['d9e33416aa7bbec96bb3e7255a8f0c36566e104c'],-1.0,0.0
['2e92d113b2759e6a58924dee01595649efc81841'],0.0,0.0
['083039a348f0cba5ecb6d76530dc5446ac258b1a'],-1.0,1.0
['7fc53275505cefcc48635692b6f74bde08a7dcc1'],-1.0,0.0
"['267033ced1185fd4f0b61c9475d63062023b82c9', '591c99a8c5dd0717cb38c4837bb692a1bc27cd22']",0.0,0.0
"['6fe74c9c1bb727be0db29800c94166505b688475', '95f2da90adc35aad62bfa4084934ca8e52be83c4']",0.0,1.0
['c02f114967bb3d0d63ba20a0a93854ee986541c7'],0.0,0.0
['23291e8d8c0bf5f06303a62a4ba7a8c801bb53a8'],-1.0,0.0
['90ae2ade26e45d4989a13419ba086a9d4f69dd0f'],0.0,0.0
['0b726447515994aba74666bc9b1dd3ead93dc7d9'],0.0,0.0
['fb09c88f40a0df158d663a1ef07fc9d588c0f025'],1.0,0.0
['4ce791fe84e1ba800ad57fb790455181f08a0687'],0.0,0.0
['3145deb00ed7a1b9593685c8541ceccf4222af3f'],0.0,0.0
['cd37c9d428b82933a5fe9354303072da8cca94b5'],0.0,0.0
['f8ec1451eae9a0bf3003a5d047144a43d3dee9e0'],-1.0,0.0
['ee64469974050bb2f123b2791294584ab057d809'],0.0,
['aa53c39746e0bb38adf85a23193f33ea95f2d70e'],-1.0,0.0
['3a0990d71927d7ac67d117bed352be7a1b3c2cb2'],-1.0,0.0
['91aaa1b9c861682183292ba0a967074d63396158'],-1.0,0.0
"['598e69df413fb026cb9d23bbda9482c7ccb01f73', '85d2ca7aa76df1e27a79c91d5d6c114fa24ec7a2']",-1.0,0.0
['b2b140e7d093ddc744dbc8ef715e52fd1e698640'],-1.0,0.0
['faf5b13042e24a2cea6a77ec79f90ae284d0d200'],-1.0,0.0
['45a69a24f98e15044b8f4909556c9c80945e7349'],-1.0,0.0
['f22a8100899fcc88339e64bb04fda8102ad1b050'],-1.0,0.0
['009ded4f996e89e524b2a172af97baf2aa695690'],0.0,0.0
['5fe8cf19480c44de506748e079b4418aa53fc21a'],0.0,0.0
"['75695961244a8471e2c68f67a87ff23e7f771084', 'bf7fd32f1c954c2e36c1715f51a1f2fc01f2ef4a']",0.0,0.0
['dcc4a45821f0a5fefaddb0bf08afb6ef84f0a8f7'],1.0,0.0
['0a3879d39f035f9c35b31e4102a61feb36c60378'],0.0,0.0
['4964183681bdd8e039bc19769215eb7cc81a4e2c'],-1.0,1.0
['65e5119411c8d1a6895e85dc7271a699a185d7b4'],1.0,1.0
['34bf052918ccf3811f61b7fbae8b1d0bc650bc38'],0.0,1.0
['8d27e334db3205bab286437d9fef63c0f61a5fdf'],1.0,1.0
['333ac85d2ab9cea4abe672da2f390ee3802091cf'],0.0,0.0
['776264ac82c5c3e5bd398f95c47029da5c4234d9'],0.0,0.0
['2ec757e1106e0aa85498bb2f3c6cf217a320091d'],-1.0,0.0
['0f68db2d7ecf3a2ce8273665dfc4e86295b85a13'],0.0,0.0
['d7f0a7592925752690d001114171b8bdbbb5972f'],0.0,0.0
['0395bba77e344401b17681afb17d8a0e315fd6db'],0.0,0.0
"['1bf6163977a5313fde66f13021d8593128b99ebc', 'bece5c073fa41d2ebfad224316892038ce38ec50']",0.0,0.0
['9854d8c5c33bdfbb39f9f9871b9acfb66bcb6fc9'],-1.0,1.0
['f5ecfcde105167f64dea56d9c03948c3b3a71aee'],-1.0,1.0
['1fcc9ff66643eda764a108d2cc160d815d674898'],0.0,0.0
['78f4842982e0c1fff403f6f807b3159d7197e343'],0.0,0.0
"['1183f95ecd6adfe75d3f25114679fc2512bc8350', '437e48021413ff6ab5c7c3370523b6c3bc0d7bbe']",1.0,1.0
['5337397abd3bd037c45f7781bd9d02e227c42bb9'],1.0,0.0
['494043947d174296335f4b649412344cd90148c3'],1.0,
['f6aaec2b7c325178671e04d4f9d9ec7282e3ee4a'],-1.0,1.0
['4128f4c214bc441a5b1c8bd0723328805d985ff9'],-1.0,0.0
['95e7c9f02b62ab37cbcd7d59fef844fd60332662'],0.0,1.0
['e17c92d9a425d75d4c3ff2aa8272a7a082b1244e'],-1.0,0.0
['e7a5c28a2ab2f73b3df0ba2dd92ef87b96e9ccc0'],-1.0,0.0
['a44a9ac5c905e8d506354b3437f7d6a813583936'],1.0,1.0
['28679d6d549fc7025cb7aae74a255bc949f55c41'],-1.0,1.0
['88809a9d85ceafb2a7ad1b2994c76b009f6cc0b3'],0.0,0.0
['fd6a9a17f2a173d82b72253983de24205c605a87'],-1.0,
['57de51ac7cadc83bb82c320b152fc41d66db6049'],1.0,1.0
['6d864f10e4054059103eaec848a56fa811084687'],0.0,0.0
"['2927032a6f1b993edd6b73ae6e2c781cce26ed16', '3efac1e24541f056fe68d81c034aade9a0824172']",0.0,0.0
['f657712951178617c3d18e38e13fd9e8ddd451e6'],-1.0,0.0
"['3f6a21112cc619452a16324bb3f8e1606be7a5ef', '48838cdbbee3fcc9c3917242078a8519ac4d734a']",1.0,1.0
['681ce931aa9c59c5a028dece3c668096230c46f5'],0.0,0.0
['d7fb71a5df04932fc30bacb9f73a47af8a3a9553'],1.0,0.0
"['62f7a7d8ae38bbde5e004780316343c9012b5735', 'd582b16fadc8018ad44b21cc8e16c62e45fa4536']",-1.0,0.0
['eb1a1d2e763e8364d9c981b077ea4933388e9465'],-1.0,0.0
['46742a5a7003512ff88d16708ea4699d89bb67c7'],1.0,0.0
['5bd52796ec71852beb5846127b14093661ec0075'],1.0,0.0
['d8d63e663e2b18bcb4953a5081161951b0d8621f'],0.0,1.0
['9fe65e042071c0646d9444a007dab18f3baf4a24'],1.0,0.0
['27a08dc647a47c36fd140def0c3f5a8e368c8c85'],1.0,0.0
['58620ca4771a5ff214bd0215323c595525452a39'],1.0,0.0
['bbe42029e470a34b6932a764547d4a1547230451'],0.0,0.0
['4b4e0926bb68556820dc5b8a7db75f234b9d1cf5'],1.0,
['aefa12a20f30597cf37d851f0f5f44a181b663ae'],-1.0,0.0
['9f064a69313872e6a69cdd97186e77bf4e5fbc11'],-1.0,1.0
['38bf018ad7cf08d3fceedfe65c100ab24b35f23d'],1.0,0.0
['baf2a1bc3f64d3154cde11af3602d707d38e2594'],1.0,0.0
['d8bfb4c6290e1da3f281c728c5ad8a77598830f1'],0.0,0.0
['eece097838f1cca21c2416269a9405fd21516157'],0.0,1.0
['66ab2154894fd3a1a2145cd725ea6fa096de90b8'],1.0,1.0
"['11c2e274568de0a6b6c545a4ed353776d7593fef', 'b5ce2532d5e360775034a326e5519cdd4f48765d']",-1.0,0.0
['3c954e657200a826c4640fda6ce5a88e60dbe67e'],0.0,0.0
['78e71183d595dd907d5684b7409a453d21342725'],-1.0,
['fed78dda5ab13d480a5ebd935de56ecfb12013b2'],1.0,1.0
['7a6f020f7bdd0e7fcb455a6a8066e8e285c86756'],-1.0,0.0
['8e89327fa0831426d4d4ce50465138326d4f2678'],-1.0,0.0
['e24737223fe7647ede68bdce57419fc04fab5eec'],-1.0,
['efc5a83f66f6b47818b8513853eca542e25d142d'],1.0,1.0
"['3eb2cf3308cc99220770cb3ea6e7a9461dc0ac5d', 'eb2728f6f08c4b7f31a5181288252c2a33c2cd1d']",0.0,0.0
['65580374ed6f848b4f49fd9f97941a84dcd6a811'],-1.0,0.0
['a7bcdb72d63aade5d13d4d1b9c8d1406faf9af20'],-1.0,0.0
['c88f709f7ea5ec9fb623387c8a3d13d230db5df0'],0.0,0.0
['6fca89fb8397edd8f93daf92e2d3539ebeb52101'],-1.0,0.0
['d600a3cced140c6c3a44cbe2f77bb20dec00bc86'],-1.0,0.0
['6912c6f8c653d9e9855258d6a598b86c4c26f9cc'],-1.0,0.0
['216e9351a64ab4b32017bd106de0c5392397c24f'],-1.0,1.0
['010201930a7f6bc23b95129b03553b619964d009'],0.0,0.0
"['0dee959a1ab616c74b5fcc07de86de500975b4be', 'e1703ad7e23e709d1ff16e4d349e2ae669a24984']",0.0,0.0
['2bde50f921992e66e7fd763a9135afac701f0e87'],-1.0,0.0
['118af3dfcd8f58e33145162c38363602a9d62a1a'],-1.0,0.0
['2af8c124562fe814423eb0bb6d9fe9ba6f6667b0'],1.0,
"['11ce0dc47d186dc621366dbe101330b86f5619e9', 'fbb877b5df4c0f6d335c6071bb97bd2b974fdca2']",-1.0,0.0
"['a61b61cd32521ddb923d3ba156b8ad74da27fa5d', 'a750516432f58d8c182d1b30782258c655d14041']",0.0,0.0
['43c9edad8a53a9748287b0175124e25bee6c39cb'],0.0,0.0
['28200a0c5f23da080928aaf5ee3f652f88facd37'],-1.0,0.0
['247f70cf5c2a759ef370445dac64d2c57c62cb10'],0.0,0.0
['a4fe91050bcc02c72dee00e2801f2f0186b567aa'],0.0,0.0
"['16738259573918b9d417275599dd7e8055e0badb', 'b58ffd43d4f4a62b5ad67464fd99af1ae27053f9']",0.0,1.0
['e5d873f8e3562e24bed0deb432c4123de97a4262'],0.0,1.0
"['1d9faaee85bf655b39703a4803c9fca285bf411c', 'bbd8ae56f0ea0f39847dcddc2782bce98e280717']",0.0,1.0
"['1280269866b46b8f769187804978759c954ac809', 'e4ad97b9186338c5aa683716d07ca305fd815185']",0.0,1.0
['5fc9b8e0f585bc0a82ae304564cabd527cdd8d10'],-1.0,0.0
['b3dd6b2eda67dd9193b1fc74cc4d359a952c926c'],-1.0,0.0
['356c088e44580eeb825b8c1418e3f1081c152e77'],0.0,0.0
['4779f29777872f1352c65ea504eb81e998a47b7b'],0.0,0.0
"['1346844caf5966afe3440d8f2de57347ec1584d7', '2690141314bb21e1ed9d627ab9115ffb1f76396d']",1.0,0.0
['5ef5b646a1b1d41ef0ff8a359d87da925a33f8a3'],0.0,1.0
['0fc9439dc3c6456e7f1c5c078752e74d24296579'],-1.0,1.0
['d7580b74d11859bfc8e5f80202dd0fa68aa4c4b2'],-1.0,1.0
['4456001488113344e20cb7739fa16b9c1eb2fdba'],0.0,1.0
['7a4ea07e0e2dc7536c4044f64ff7d50062be3973'],0.0,0.0
['2240b521dcdf371f6d6e94563c47b4bd1b9879b2'],1.0,0.0
['4024075394952579b0f471f8e1ddde94ce01859c'],0.0,0.0
['7895b5cb583417e46b2c6ec976e6841e6e95e19d'],0.0,
['cccb59ff92a8588333bb23e7b1632cf8a503cecf'],-1.0,0.0
"['413789c29d20db7402bde4bfd57834465b60e89a', 'ee4459842306c2f9b8a4cec4d0e241e3394a27fb']",0.0,0.0
['306ff72d42403a02eb46e35ef03b33f0aa83c58d'],-1.0,1.0
['9d57478033bcc2f1f5b443e7b3e5e1d73000d214'],-1.0,0.0
['87421e1cbaa7553b94babe1cc38fc77846a7730b'],-1.0,0.0
['2c4c3f942d47c590e3f93a758c11b37f14e2b261'],-1.0,0.0
['8b13245f2a5a5dd6a6a0520f1662da6eb8008057'],-1.0,
['e9df6eddeed56069395da7d0d1a18755f03238f3'],1.0,0.0
"['3306159920523aa9df493eeb4fca0fec8f56dd86', '42b75f257ffb534920d0f73f4c77934eca80428d']",1.0,0.0
['ac28652602805796211d9a3486e3a0d6d5e73f7e'],0.0,0.0
['4c61d5babcff03b8d87f6df5181eac1d9219e9d5'],0.0,1.0
['7cbee483ffacfdf7dea9e2a44864bd1541448c14'],-1.0,0.0
['256aba8886f3f0fce7a5b6648b53e18aac37b9ce'],1.0,0.0
['114cceaabb529101259c42fe37e784974441d802'],1.0,0.0
['c0d6fcbbc0a3f688b144c94755b7f1ec76fc89c5'],-1.0,0.0
['b04b4259d6a616081484b58983d632b2322bce68'],1.0,0.0
['a3a0056cadd373d515731335db5d5ccf90cc0cd3'],-1.0,0.0
['b86cf56e6974e5ef8c63bd649b6a224e9533800e'],-1.0,0.0
['03f9fbfdae555d28870c969b47860135e0c38243'],-1.0,0.0
['11c3ea11f325ada13f9495d2b3cfb022a51f4049'],1.0,0.0
['3f4649641010ba39c7b3bf4129f4f9315682e491'],-1.0,1.0
['f7ac1f7f902845a7bcfea2771e6585cc9a741941'],-1.0,0.0
['48901bc68365d753aa8c1cf75256b10181b03f5f'],1.0,0.0
['a98183b758898610c81591b292a612ff1ba50283'],1.0,0.0
['ea74ce405473824ebd72831be4c5dac2d533f671'],1.0,0.0
['cbd20252231e62e548a772ead3d81a3eab469301'],-1.0,
['83d462cc0fa2b5882dc31cb736f99d4d4a1bbae6'],0.0,0.0
['f48ba332e5a3df28d03a37960712f4e0d9a4e1ac'],1.0,1.0
['75382814f0f35bd26037ec2d43bb416d183c2d2d'],-1.0,0.0
"['3c5eeb5023e1f930c9bc98421fffc58e051139ed', 'f9fc91d85028eb9dadcc461d39ee0bca54e4358c']",0.0,1.0
['a5a0ab6b533ae1b54c06730e37b00e6a88c9bc9a'],1.0,0.0
